paperId,title,abstract,year,referenceCount,citationCount,influentialCitationCount,year0_citation_count,year1_citation_count,year2_citation_count,year3_citation_count,year4_citation_count,year5_citation_count,year6_citation_count,year7_citation_count,year8_citation_count,year9_citation_count
f09ea6b2548c7b38375df50ddb4c75dc4fab095a,Modeling buffered Ca2+ diffusion near the membrane: implications for secretion in neuroendocrine cells.,"Secretion of catecholamines from neuroendocrine cells is relatively slow and it is likely that redistribution and buffering of Ca2+ is a major factor for delaying the response after a stimulus. In fact, in a recent study (Chow, R. H., J. Klingauf, and E. Neher. 1994. Time course of Ca2+ concentration triggering exocytosis in neuroendocrine cells. Proc. Natl. Acad. Sci. U.S.A. 91:12765-12769) Chow et al. concluded that the concentration of free calcium ([Ca2+]i) at a release site peaks at < 10 microM during short-step depolarizations, and then decays to baseline over tens of milliseconds. To check whether such a time course is consistent with diffusion theory, we modeled buffered diffusion in the vicinity of a Ca2+ channel pore. Peak [Ca2+]i and the slow decay were well simulated when release-ready granules were randomly distributed within a regular grid of Ca2+ channels with mean interchannel distances of 300-600 nm. For such large spacings, however, the initial rise in [Ca2+]i was underestimated, suggesting that a small fraction of the release-ready pool (approximately 10%) experiences much higher [Ca2+]i, and thus might be colocalized with Ca2+ channels. A model that accommodates these findings then correctly predicts many recent observations, including the result that single action potentials evoke near-synchronous transmitter release with low quantal yield, whereas trains of action potentials lead to desynchronized release, but with severalfold increased quantal yield. The simulations emphasize the role of Ca2+ not only in triggering, but also in modulating the secretory response: buffers are locally depleted by residual Ca2+ of a preceding stimulus, so that a second pulse leads to a larger peak [Ca2+]i at the fusion sites.",1997,30,305,29,6,16,25,35,15,7,13,11,8,20
be55ef5eaef0ccd4d7300a43110e9edcd56fe1bb,Secretory protein translocation in a yeast cell-free system can occur posttranslationally and requires ATP hydrolysis,"We describe an in vitro system with all components derived from the yeast Saccharomyces cerevisiae that can translocate a yeast secretory protein across microsomal membranes. In vitro transcribed prepro-alpha- factor mRNA served to program a membrane-depleted yeast translation system. Translocation and core glycosylation of prepro-alpha-factor were observed when yeast microsomal membranes were added during or after translation. A membrane potential is not required for translocation. However, ATP is required for translocation and nonhydrolyzable analogues of ATP cannot serve as a substitute. These findings suggest that ATP hydrolysis may supply the energy required for translocation of proteins across the endoplasmic reticulum.",1986,43,241,9,8,19,30,25,15,15,16,12,5,11
5190af0de0b203d83ea2d2d3a88a3a31de88c652,"Average concentrations of OH in the troposphere, and the budgets of CH 4, CO, H 2 and CH 3CCl 3","An average tropospheric OH concentration in the Northern Hemisphere of about 3 × 105 cm −3 is not in disagreement with present photokinetic information. This has important implications for the tropospheric budgets of CH 4, CO, H 2 and CH 3CCl 3. Present concentrations of CH 4 and H 2 in the atmosphere may be substantially larger than those prevailing during the pre-industrial era, implying also an increase in H 2O concentrations and a decrease in ozone concentrations in the upper stratosphere. Accepting this estimate of an OH concentration and an important CO sink at the ground (Seiler, 1974), there must be additional sources of CO than considered in presently evaluated budgets.",1977,21,137,1,3,12,19,10,10,8,7,8,2,2
06560ef550b4971ebed3d3a55784e30469bb42d1,Concurrent Measurement of Renin and Angiotensin in the Circulation of the Dog,"IT has been known, for many years that, following a large haemorrhage, dog plasma develops the ability to stimulate smooth muscle in vitro1,2 and to increase the blood pressure when injected into anephric dogs3–6. These experiments suggested that the concentration of renin and angiotensin in the blood might be increased in such circumstances, and this has been confirmed in more recent studies, which have shown, that both the concentration of angiotensin in. the blood7–9 and the concentration of plasma renin10 are increased after heavy bleeding in the dog.",1967,13,14,0,0,1,3,1,3,1,0,0,0,0
234709c500774bb10cdc1d52dccded4d782f46f8,BRIEF COMMUNICATIONS: DF-CO2 chemical quantum amplifier with high performance characteristics,"An investigation was made of a DF-CO2 amplifier. The chemical reaction was initiated by the photolysis of F2. A ""guided"" discharge initiated a discharge light source which emitted radiation energy of about 500 J in about 1 μsec in the absorption band of fluorine. The master oscillator was either a DF-CO2 chemical laser or a CO2-N2 laser pumped by a transverse discharge. When a D2:F2:CO2:He = 1:1:4:5 mixture was used in a DF-CO2 amplifier at atmospheric pressure, the output energy due to P(20) and P(22) transitions in the CO2 molecule was 150 J/liter and the chemical efficiency was ~7%.",1976,0,6,0,0,0,0,1,0,0,0,0,0,0
c9d9d3a6c6ef8dd4dae67fd4a9165c309a13e05a,The functionalization of saturated hydrocarbons. Part 23. Gif-type bromination and chlorination of saturated hydrocarbons: a non-radical reaction,"Abstract The bromination of saturated hydrocarbons was studied in the GoAgg III system using CBrCl 3 and other polyhaloalkanes. This bromination reaction was compared to free radical processes by (i) evaluating the rates of reactions for a series of polyhaloalkanes, by (ii) measuring the selectivity of the different systems towards various saturated hydrocarbons and by (iii) analyzing the product distribution arising from the bromination of cyclohexyl bromide under both the GoAgg III type conditions and from known processes for alkyl radical generation. Some chlorine containing reagents were also examined for CCl bond formation in the GoAgg III system. All the experimental findings support a mechanism for the reaction that is different from one involving free radicals. This non-radical pathway is common in all Gif-type systems, as seen in common patterns of selectivity. conditions is in agreement with a non-radical reaction pathway for the Gif-type bromination and chlorination reactions.",1992,26,26,0,0,4,5,3,3,2,2,0,0,0
9b0f7100e54130ab28e4ad1b5f1464d2459cef81,Regional dissociation of beta-endorphin and enkephalin contents in rat brain and pituitary.,"beta-Endorphin and enkephalin in extracts of whole brain, various brain regions, adenohypophysis, and combined pars intermedia and neurohypophysis of the rat were measured by radioimmunoassay. In brain extracts, the immunoreactive substances were further separated according to molecular size by gel filtration. beta-Endorphin was found in the diencephalon but not in the hippocampus, cerebral cortex, cerebellum, and striatum. Enkephalin was found predominantly in the striatum and diencephalon. Attention is called to possible artifactual interference by myelin basic protein in the immunoassays for beta-endorphin in some regions of the brain. In the pituitary, enkephalin was mainly restricted to the pars intermedia-neurohypophysis. Neither adrenalectomy nor hypophysectomy significantly altered levels of beta-endorphin in brain extracts. Adrenalectomy increased the levels of beta-endorphin in adenohypophysis and pars intermedia-neurohypophysis; after adrenalectomy, enkephalin was also increased in the adenohypophysis but less so in the pars intermedia-neurohypophysis. These results show that brain endorphin levels are independent of pituitary endorphin levels; they suggest that beta-endorphin-containing neurons and those containing enkephalin constitute two separate groups of brain cells.",1977,0,408,1,0,15,44,57,47,47,29,21,23,13
ebf500ca17abc1a540e7e19f093ecc74fa947e93,"Quantum dot heterostructures: Fabrication, properties, lasers (Review)","In the present review we summarize original results where 1) we have experimentally discovered a novel class of spontaneously ordered nanostructures, namely equilibrium arrays of threedimensional, coherently strained islands on crystal surfaces; 2) we have developed a theory of spontaneous formation of semiconductor nanostructures in heteroepitaxial systems; 3) we have experimentally demonstrated the existence of a novel class of semiconductor heterostructures, namely perfect quantum dots having an atom-like energy spectrum; we have performed a detailed investigation of the optical properties of quantum dots; 4) we have fabricated quantum dot-based injection lasers demonstrating unique charactristics, namely high-temperature stability of the threshold current and ultra-high material gain.",1998,87,303,2,0,8,14,15,16,11,9,8,8,11
aecb89cdd420bcd730a7bdf77549d43fa31c5b32,Protein translocation across and integration into membranes.,"This review concentrates mainly on the translocation of proteins across the endoplasmic reticulum membrane and cytoplasmic membrane in bacteria. It will start with a short historical review and will pinpoint the crucial questions in the field. Special emphasis will be given to the present knowledge on the molecular details of the first steps, i.e., on the function of the signal recognition particle and its receptor. The knowledge on the signal peptidase and the ribosome receptor(s) will also be summarized. The various models for the translocation of proteins across and the integration of proteins into membranes will be critically discussed. In particular, the function of signal, stop-transfer, and insertion sequences will be dealt with and molecular differences discussed. The cotranslational mode of membrane transfer will be compared with the post-translational transport found for mitochondria and chloroplasts. This review will conclude with open questions and an outlook.",1986,386,71,1,0,7,8,11,14,3,4,2,1,0
12532b8c68d333e3602bd869beefd4ab3f50965c,Inclusive γ and π0 production cross sections and energy fractions ine+e− annihilation at 29 GeV,"Inclusive production cross sections for photons and π0's ine+e− annihilation at a center of mass energy of 29 GeV have been measured. The π0 production spectrum agrees with a corresponding measurement for π±. The ratio of the π0 inclusive rate to the average for π± is 0.92±0.14. The fractions of the total energy carried by photons and π0's are 0.244±0.016 and 0.217±0.033, respectively. The fraction of total energy carried by all stable hadrons, prompt leptons and photons is determined to be 0.938±0.045, leaving 0.062±0.045 for neutrinos.",1985,10,8,0,0,1,0,0,2,1,0,0,0,1
a306573e9f371e4922815874b399e862eb252687,The adherence of pilate and non-pilate strains of Neisseria gonorrhoeae to human and guinea-pig epithelial tissues.,"Strains of Neisseria gonorrhoeae adhered to pieces of human endocervix and appeared to be embedded in the surface mucus. Although a pilate strain adhered better than a non-pilate strain, the difference was small and pilation did not appear to be exclusively responsible for adherence. The pilate strain showed better adherence to pieces of human ectocervix and fallopian tube, but both strains were similarly adsorbed to human bronchus and guinea-pig uterus, cervix, male urethra and bladder, although to different degrees for different tissues. Since gonococci adhered to all tissues examined, their ability to infect human endocervix and fallopian tube and their failure to infect human ectocervix or guinea-pig urogenital tract mucosae are determined by factors other than a capacity for primary adherence to the tissue.",1976,0,14,0,0,4,0,0,4,3,1,1,0,0
7a3dc83e67f583c446224f911f11e3effb1c3f8b,The relation of length to tension development and heat production on contraction in muscle,,1914,1,67,1,0,0,0,0,0,0,0,0,0,1
